epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1220.62,1.8487,1.58031,1.30763,0.69411,0.52788,0.6189,0.27901,2.04031,1.51647,1.56868,0.0095644,0.0095644,0.0095644
24,1278.41,1.85609,1.535,1.30123,0.79042,0.5539,0.69971,0.30593,1.90188,1.39302,1.48951,0.0095446,0.0095446,0.0095446
25,1332.98,1.85507,1.49772,1.32566,0.77238,0.63569,0.73303,0.34866,1.9302,1.43483,1.50815,0.0095248,0.0095248,0.0095248
26,1390.89,1.90882,1.46147,1.32621,0.73166,0.60818,0.69869,0.3092,1.90348,1.42498,1.51757,0.009505,0.009505,0.009505
27,1448.08,1.89189,1.46149,1.26719,0.81837,0.55274,0.70456,0.33825,1.80649,1.41209,1.43643,0.0094852,0.0094852,0.0094852
28,1501.9,1.76272,1.509,1.23692,0.69915,0.57017,0.68928,0.30246,1.92341,1.51361,1.51173,0.0094654,0.0094654,0.0094654
29,1555.5,1.8165,1.4285,1.24445,0.78319,0.57744,0.70697,0.34622,1.86494,1.60837,1.49118,0.0094456,0.0094456,0.0094456
30,1611.52,1.81215,1.50476,1.2481,0.73835,0.56649,0.68988,0.32203,1.87847,1.50979,1.48582,0.0094258,0.0094258,0.0094258
31,1666.43,1.76913,1.4152,1.24717,0.76134,0.59294,0.71462,0.33962,1.90562,1.51994,1.49147,0.009406,0.009406,0.009406
32,1720.5,1.85265,1.40299,1.26501,0.70085,0.64449,0.75281,0.35609,1.77694,1.32579,1.39799,0.0093862,0.0093862,0.0093862
33,1774.63,1.81694,1.47452,1.27675,0.70176,0.6473,0.74191,0.36546,1.82428,1.35746,1.44736,0.0093664,0.0093664,0.0093664
34,1829.42,1.81332,1.38293,1.26529,0.73911,0.66352,0.74472,0.35265,1.81034,1.32147,1.40884,0.0093466,0.0093466,0.0093466
35,1883.83,1.70947,1.48202,1.2209,0.80777,0.55019,0.72821,0.33942,1.90374,1.38135,1.47235,0.0093268,0.0093268,0.0093268
36,1937.92,1.77484,1.38441,1.24492,0.77888,0.5316,0.70317,0.32593,1.83094,1.43293,1.46272,0.009307,0.009307,0.009307
37,1993.01,1.83397,1.42909,1.30998,0.79573,0.5948,0.73204,0.33257,1.84746,1.47722,1.4698,0.0092872,0.0092872,0.0092872
38,2047.77,1.73769,1.32424,1.22653,0.7688,0.65056,0.7636,0.35499,1.85123,1.51905,1.45916,0.0092674,0.0092674,0.0092674
39,2106.81,1.62937,1.22894,1.17592,0.71834,0.63197,0.74292,0.3378,1.90063,1.38867,1.46238,0.0092476,0.0092476,0.0092476
40,2164.54,1.75944,1.35698,1.271,0.74585,0.65428,0.75127,0.34812,1.85126,1.3297,1.45532,0.0092278,0.0092278,0.0092278
41,2220.23,1.64953,1.26149,1.17402,0.69339,0.67286,0.72319,0.32709,1.75289,1.26638,1.43073,0.009208,0.009208,0.009208
42,2275.46,1.69343,1.28267,1.1927,0.75702,0.60595,0.72779,0.32649,1.88374,1.30518,1.45992,0.0091882,0.0091882,0.0091882
43,2328.94,1.60244,1.28684,1.17047,0.80548,0.60967,0.74022,0.37943,1.75042,1.33933,1.38769,0.0091684,0.0091684,0.0091684
44,2385.06,1.7299,1.27095,1.22597,0.67152,0.69145,0.73458,0.36176,1.782,1.21649,1.40364,0.0091486,0.0091486,0.0091486
45,2439.77,1.69697,1.30064,1.21094,0.79208,0.63569,0.76748,0.36173,1.80937,1.25419,1.40527,0.0091288,0.0091288,0.0091288
46,2494.97,1.67429,1.27726,1.19297,0.78815,0.62454,0.75571,0.37506,1.85575,1.31043,1.40925,0.009109,0.009109,0.009109
47,2549.06,1.72141,1.31734,1.21886,0.74907,0.66584,0.755,0.36289,1.79616,1.3555,1.40863,0.0090892,0.0090892,0.0090892
48,2604.87,1.66512,1.25472,1.20607,0.78817,0.65056,0.77159,0.35507,1.8347,1.29348,1.42513,0.0090694,0.0090694,0.0090694
49,2656.29,1.59517,1.22978,1.14541,0.68862,0.66171,0.70538,0.34092,1.80402,1.33911,1.41838,0.0090496,0.0090496,0.0090496
50,2709.91,1.6456,1.27688,1.17827,0.76959,0.64568,0.75196,0.36932,1.76912,1.26316,1.39347,0.0090298,0.0090298,0.0090298
51,2759.62,1.6525,1.2347,1.1858,0.81846,0.65428,0.77544,0.37232,1.8868,1.4541,1.46857,0.00901,0.00901,0.00901
52,2809.66,1.68098,1.29143,1.18698,0.75503,0.67658,0.76204,0.38589,1.66105,1.18272,1.35303,0.0089902,0.0089902,0.0089902
53,2863.65,1.62083,1.23916,1.1333,0.78003,0.68548,0.7696,0.36981,1.8218,1.22896,1.4174,0.0089704,0.0089704,0.0089704
54,2914.86,1.63571,1.33233,1.1869,0.8134,0.66543,0.77004,0.36755,1.85554,1.33192,1.47382,0.0089506,0.0089506,0.0089506
55,2966.27,1.6708,1.30674,1.15686,0.7484,0.68401,0.77576,0.38137,1.77952,1.33969,1.42209,0.0089308,0.0089308,0.0089308
56,3018.76,1.7456,1.26937,1.21734,0.781,0.65799,0.77274,0.38226,1.84086,1.35911,1.42321,0.008911,0.008911,0.008911
57,3074.85,1.75721,1.28223,1.22739,0.77228,0.68401,0.76782,0.37612,1.82949,1.19051,1.44381,0.0088912,0.0088912,0.0088912
58,3128.62,1.7436,1.32317,1.22109,0.73254,0.73606,0.78898,0.38115,1.75121,1.2391,1.3729,0.0088714,0.0088714,0.0088714
59,3181.92,1.57099,1.19733,1.12913,0.73774,0.66928,0.75366,0.36706,1.72423,1.26206,1.37177,0.0088516,0.0088516,0.0088516
60,3236.41,1.63881,1.23777,1.16798,0.7632,0.63501,0.7502,0.39107,1.83356,1.65074,1.43206,0.0088318,0.0088318,0.0088318
61,3290.25,1.62907,1.32918,1.14696,0.80319,0.69788,0.78187,0.3748,1.84381,1.40298,1.44334,0.008812,0.008812,0.008812
62,3344.98,1.64065,1.21271,1.14893,0.75586,0.66755,0.77731,0.39515,1.77614,1.29104,1.38155,0.0087922,0.0087922,0.0087922
63,3399.24,1.67812,1.22178,1.19616,0.78313,0.66171,0.78646,0.37125,1.87064,1.29977,1.41804,0.0087724,0.0087724,0.0087724
64,3452.9,1.63113,1.18453,1.17363,0.80143,0.72862,0.80678,0.39587,1.71929,1.25603,1.37017,0.0087526,0.0087526,0.0087526
65,3507.34,1.65252,1.21882,1.20483,0.76039,0.71375,0.80386,0.40017,1.7539,1.19802,1.37038,0.0087328,0.0087328,0.0087328
66,3562.37,1.63815,1.18855,1.14638,0.79992,0.66879,0.77672,0.37489,1.82179,1.32825,1.40609,0.008713,0.008713,0.008713
67,3617.79,1.65664,1.1752,1.19424,0.73159,0.72119,0.77273,0.38877,1.75609,1.2107,1.39345,0.0086932,0.0086932,0.0086932
68,3667.73,1.61526,1.24723,1.13536,0.72821,0.74702,0.79165,0.37431,1.77276,1.25372,1.38258,0.0086734,0.0086734,0.0086734
69,3723.18,1.57407,1.17048,1.16308,0.82074,0.70632,0.78882,0.38775,1.75119,1.22027,1.39031,0.0086536,0.0086536,0.0086536
70,3779.71,1.62285,1.26409,1.17845,0.79515,0.64935,0.76,0.36106,1.87769,1.52577,1.4743,0.0086338,0.0086338,0.0086338
71,3835.62,1.61724,1.15704,1.14394,0.75451,0.7026,0.77932,0.37256,1.84074,1.30171,1.43207,0.008614,0.008614,0.008614
72,3891.18,1.62814,1.15802,1.16762,0.83092,0.67658,0.77101,0.38595,1.85068,1.34481,1.4179,0.0085942,0.0085942,0.0085942
73,3946.39,1.64345,1.1969,1.15445,0.80114,0.68773,0.79285,0.37525,1.7653,1.29303,1.37912,0.0085744,0.0085744,0.0085744
74,4002.07,1.57097,1.14116,1.15658,0.78763,0.71004,0.80142,0.39126,1.7695,1.24109,1.38907,0.0085546,0.0085546,0.0085546
75,4058.22,1.65789,1.21832,1.17273,0.77031,0.69817,0.78368,0.37419,1.81376,1.29037,1.40747,0.0085348,0.0085348,0.0085348
76,4114.86,1.67214,1.2816,1.18434,0.7819,0.69304,0.78999,0.39052,1.8289,1.33199,1.42077,0.008515,0.008515,0.008515
77,4170.93,1.62214,1.21335,1.1593,0.75928,0.73978,0.79539,0.41353,1.68706,1.22011,1.34849,0.0084952,0.0084952,0.0084952
78,4225.43,1.54719,1.14613,1.10714,0.81319,0.65799,0.78623,0.40016,1.72779,1.2868,1.3687,0.0084754,0.0084754,0.0084754
79,4279.31,1.55793,1.15481,1.13119,0.79956,0.68773,0.78732,0.39379,1.72889,1.07667,1.36251,0.0084556,0.0084556,0.0084556
80,4333.73,1.58636,1.11618,1.13211,0.80079,0.7173,0.7939,0.39539,1.75904,1.30176,1.37759,0.0084358,0.0084358,0.0084358
81,4391.55,1.54114,1.09659,1.1258,0.87409,0.68773,0.8139,0.40587,1.80744,1.24956,1.39457,0.008416,0.008416,0.008416
82,4447.64,1.62525,1.16236,1.14625,0.82854,0.7026,0.80225,0.41103,1.78216,1.40243,1.38559,0.0083962,0.0083962,0.0083962
83,4501.45,1.64549,1.17133,1.1877,0.81867,0.65428,0.75756,0.36571,1.86622,1.21669,1.44753,0.0083764,0.0083764,0.0083764
84,4554.88,1.59736,1.1728,1.10795,0.74718,0.69215,0.77402,0.39554,1.67904,1.23677,1.35176,0.0083566,0.0083566,0.0083566
85,4606.62,1.56338,1.1733,1.13257,0.8001,0.7026,0.81047,0.40849,1.74869,1.19428,1.36568,0.0083368,0.0083368,0.0083368
86,4659.89,1.59311,1.23656,1.15838,0.82324,0.69254,0.8088,0.40257,1.79055,1.20729,1.38368,0.008317,0.008317,0.008317
87,4715.32,1.57604,1.08761,1.14236,0.82581,0.65799,0.79237,0.42312,1.68287,1.21149,1.34269,0.0082972,0.0082972,0.0082972
88,4768.23,1.5506,1.16874,1.13142,0.81199,0.68773,0.79451,0.39566,1.83869,1.34639,1.42811,0.0082774,0.0082774,0.0082774
89,4818.63,1.59827,1.14914,1.11082,0.8658,0.62356,0.78892,0.38086,1.84189,1.47769,1.417,0.0082576,0.0082576,0.0082576
90,4868.42,1.52108,1.22155,1.12199,0.81474,0.71004,0.81451,0.39987,1.75576,1.16386,1.37993,0.0082378,0.0082378,0.0082378
91,4919.72,1.58553,1.12423,1.16913,0.8732,0.7026,0.80408,0.39248,1.74187,1.22859,1.37421,0.008218,0.008218,0.008218
92,4971.74,1.55927,1.2146,1.15596,0.84981,0.73618,0.83424,0.41717,1.71354,1.28496,1.3689,0.0081982,0.0081982,0.0081982
93,5022.83,1.52977,1.1943,1.10132,0.8507,0.72021,0.83904,0.42897,1.69668,1.18058,1.36052,0.0081784,0.0081784,0.0081784
94,5073.97,1.54256,1.15459,1.116,0.84914,0.73238,0.83806,0.4314,1.69371,1.21823,1.34389,0.0081586,0.0081586,0.0081586
95,5125.19,1.50995,1.10161,1.10402,0.83158,0.7026,0.80804,0.42373,1.75489,1.25436,1.39304,0.0081388,0.0081388,0.0081388
96,5176.93,1.57416,1.1591,1.14771,0.86821,0.68573,0.80909,0.41328,1.84059,1.29954,1.41782,0.008119,0.008119,0.008119
97,5228.23,1.55521,1.15122,1.10765,0.78442,0.73045,0.8169,0.41337,1.73171,1.20475,1.36524,0.0080992,0.0080992,0.0080992
98,5278.89,1.48234,1.17303,1.09958,0.85132,0.70244,0.81474,0.42817,1.7303,1.28593,1.36738,0.0080794,0.0080794,0.0080794
99,5330.06,1.62928,1.12707,1.15037,0.83732,0.69145,0.80424,0.42496,1.71938,1.15478,1.34052,0.0080596,0.0080596,0.0080596
100,5381.61,1.57041,1.11597,1.13731,0.83879,0.71568,0.8132,0.41646,1.68515,1.21747,1.33289,0.0080398,0.0080398,0.0080398
101,5432.98,1.56863,1.12033,1.13931,0.78753,0.74406,0.81522,0.41705,1.76134,1.25468,1.38212,0.00802,0.00802,0.00802
102,5484.25,1.56072,1.14678,1.1508,0.80526,0.7026,0.81506,0.40634,1.79487,1.21375,1.39292,0.0080002,0.0080002,0.0080002
103,5535.87,1.50851,1.08878,1.08835,0.85471,0.71747,0.82113,0.41209,1.74742,1.17773,1.37343,0.0079804,0.0079804,0.0079804
104,5586.31,1.59581,1.15364,1.1681,0.84628,0.7026,0.82477,0.41099,1.79647,1.3302,1.43371,0.0079606,0.0079606,0.0079606
105,5637.12,1.61417,1.1517,1.1795,0.81274,0.72606,0.80535,0.40677,1.74159,1.2039,1.37388,0.0079408,0.0079408,0.0079408
106,5687.86,1.53221,1.16788,1.14745,0.78599,0.73978,0.8194,0.40555,1.74521,1.25312,1.35656,0.007921,0.007921,0.007921
107,5738.7,1.59477,1.14474,1.12683,0.8361,0.74349,0.82669,0.41314,1.75927,1.3645,1.39918,0.0079012,0.0079012,0.0079012
108,5789.97,1.54919,1.09431,1.13327,0.89001,0.70632,0.82306,0.41241,1.72709,1.24692,1.37811,0.0078814,0.0078814,0.0078814
109,5842.28,1.50116,1.09314,1.08273,0.86974,0.74463,0.83006,0.42885,1.62715,1.15157,1.31038,0.0078616,0.0078616,0.0078616
110,5892.87,1.54616,1.17743,1.15306,0.8631,0.74721,0.83973,0.42988,1.70138,1.18667,1.36611,0.0078418,0.0078418,0.0078418
111,5943.5,1.55096,1.14138,1.13939,0.83749,0.68968,0.80196,0.41331,1.71204,1.1471,1.39393,0.007822,0.007822,0.007822
112,5994.15,1.48718,1.05991,1.1147,0.85709,0.73234,0.82115,0.4086,1.76282,1.16005,1.38872,0.0078022,0.0078022,0.0078022
113,6044.69,1.46241,1.06826,1.08615,0.8433,0.75465,0.8381,0.43638,1.73064,1.22536,1.38406,0.0077824,0.0077824,0.0077824
114,6095.76,1.45481,1.04506,1.06371,0.83797,0.69214,0.82453,0.42159,1.74022,1.24235,1.38821,0.0077626,0.0077626,0.0077626
115,6146.37,1.48116,1.09194,1.08315,0.87107,0.75348,0.85063,0.45107,1.73014,1.23915,1.35842,0.0077428,0.0077428,0.0077428
116,6197.12,1.47732,1.04947,1.08864,0.79403,0.74721,0.83789,0.42744,1.70426,1.14667,1.35565,0.007723,0.007723,0.007723
117,6248.67,1.47973,1.06413,1.10236,0.80963,0.77695,0.83888,0.41678,1.75193,1.11517,1.36165,0.0077032,0.0077032,0.0077032
118,6299.57,1.48216,1.07537,1.10679,0.83753,0.6899,0.80719,0.42029,1.68339,1.18293,1.36974,0.0076834,0.0076834,0.0076834
119,6349.44,1.53477,1.09518,1.12405,0.88897,0.72491,0.84926,0.43788,1.71111,1.14543,1.35824,0.0076636,0.0076636,0.0076636
120,6399.27,1.53117,0.992,1.11324,0.83984,0.72119,0.83224,0.44333,1.73845,1.23486,1.40167,0.0076438,0.0076438,0.0076438
121,6449.11,1.54956,1.17031,1.15946,0.81751,0.73606,0.83375,0.40725,1.78864,1.24264,1.42,0.007624,0.007624,0.007624
122,6498.95,1.51628,1.103,1.1125,0.85834,0.76585,0.84213,0.42633,1.75053,1.12775,1.36664,0.0076042,0.0076042,0.0076042
123,6548.82,1.54411,1.07751,1.1016,0.85135,0.74517,0.8308,0.44125,1.69374,1.12647,1.33321,0.0075844,0.0075844,0.0075844
124,6599.01,1.47093,1.08625,1.08108,0.85741,0.69517,0.80122,0.42851,1.73158,1.19447,1.36017,0.0075646,0.0075646,0.0075646
125,6650.63,1.49023,1.05726,1.12757,0.82737,0.75836,0.83685,0.43547,1.70769,1.27563,1.36438,0.0075448,0.0075448,0.0075448
126,6702.29,1.52552,1.11256,1.10467,0.86644,0.7235,0.84149,0.4369,1.67771,1.22844,1.35181,0.007525,0.007525,0.007525
127,6752.45,1.49156,1.01921,1.11421,0.84355,0.74163,0.8376,0.44099,1.6751,1.16325,1.3407,0.0075052,0.0075052,0.0075052
128,6803.1,1.48643,1.0357,1.08755,0.79904,0.76863,0.84583,0.43283,1.7901,1.20191,1.37969,0.0074854,0.0074854,0.0074854
129,6854.75,1.46114,1.05172,1.07234,0.85501,0.75836,0.85154,0.44448,1.73985,1.18062,1.38725,0.0074656,0.0074656,0.0074656
130,6906.53,1.41979,1.04714,1.05647,0.87337,0.74354,0.83749,0.43603,1.72031,1.14006,1.34892,0.0074458,0.0074458,0.0074458
131,6958.22,1.53656,1.0373,1.13329,0.83057,0.75836,0.84045,0.4403,1.73019,1.12818,1.37181,0.007426,0.007426,0.007426
132,7009.83,1.48768,1.08897,1.08915,0.85814,0.74721,0.85474,0.44881,1.7669,1.19858,1.37872,0.0074062,0.0074062,0.0074062
133,7062.2,1.37441,1.01367,1.02766,0.81729,0.74349,0.82178,0.41089,1.7516,1.13913,1.37675,0.0073864,0.0073864,0.0073864
134,7112.7,1.53328,1.03775,1.13733,0.85376,0.73234,0.84257,0.45518,1.66377,1.21154,1.35401,0.0073666,0.0073666,0.0073666
135,7167.5,1.518,1.05931,1.10256,0.82244,0.73606,0.82836,0.43358,1.74873,1.15232,1.36736,0.0073468,0.0073468,0.0073468
136,7229.69,1.39888,0.99566,1.0492,0.83848,0.74349,0.83207,0.43416,1.73158,1.16933,1.34884,0.007327,0.007327,0.007327
137,7289.33,1.45352,1.00077,1.08198,0.87103,0.72811,0.83353,0.44476,1.76517,1.17715,1.39264,0.0073072,0.0073072,0.0073072
138,7346.33,1.45498,1.01039,1.07024,0.87937,0.74721,0.83926,0.43202,1.76732,1.187,1.40142,0.0072874,0.0072874,0.0072874
139,7396.6,1.50227,1.10965,1.09562,0.87212,0.71375,0.84025,0.44569,1.6347,1.04576,1.31241,0.0072676,0.0072676,0.0072676
140,7446.58,1.61629,1.06394,1.15126,0.87997,0.7026,0.84348,0.42386,1.71972,1.08728,1.32913,0.0072478,0.0072478,0.0072478
141,7496.47,1.38083,1.02827,1.03531,0.85631,0.75836,0.85556,0.45267,1.70977,1.11743,1.35094,0.007228,0.007228,0.007228
142,7549.96,1.50576,1.08219,1.1038,0.84662,0.75093,0.84423,0.44445,1.66834,1.14968,1.35479,0.0072082,0.0072082,0.0072082
143,7605.15,1.5417,1.07425,1.15163,0.85329,0.74721,0.83851,0.4373,1.79293,1.13154,1.38488,0.0071884,0.0071884,0.0071884
144,7664.14,1.53018,1.04936,1.09937,0.84436,0.76952,0.83104,0.43794,1.73842,1.0843,1.36619,0.0071686,0.0071686,0.0071686
145,7725.25,1.47718,1.02026,1.12707,0.89285,0.74344,0.85404,0.4487,1.75526,1.18463,1.35303,0.0071488,0.0071488,0.0071488
146,7786.93,1.45178,1.04513,1.05089,0.82045,0.74743,0.83143,0.43849,1.68964,1.1889,1.33201,0.007129,0.007129,0.007129
147,7842.54,1.49533,1.01672,1.1122,0.84121,0.72862,0.83635,0.43567,1.74575,1.27312,1.3786,0.0071092,0.0071092,0.0071092
148,7895.73,1.47862,1.00167,1.09613,0.88876,0.73978,0.83321,0.43066,1.74373,1.30391,1.39905,0.0070894,0.0070894,0.0070894
149,7949.12,1.44671,0.99044,1.06064,0.88772,0.75093,0.85122,0.43919,1.71688,1.152,1.38273,0.0070696,0.0070696,0.0070696
150,8000.32,1.4316,0.98031,1.07435,0.85387,0.74349,0.84728,0.45239,1.69081,1.22172,1.35399,0.0070498,0.0070498,0.0070498
151,8052.8,1.46947,0.9841,1.11056,0.8664,0.74736,0.84052,0.43993,1.68592,1.22189,1.35667,0.00703,0.00703,0.00703
152,8104.88,1.44192,0.96996,1.10915,0.88447,0.73999,0.85425,0.45683,1.67189,1.21505,1.36131,0.0070102,0.0070102,0.0070102
153,8157.4,1.47577,1.03467,1.07312,0.90275,0.72469,0.84822,0.45986,1.71144,1.18118,1.37051,0.0069904,0.0069904,0.0069904
154,8209.11,1.45471,0.97013,1.08204,0.87335,0.72491,0.84323,0.44018,1.71665,1.14539,1.3681,0.0069706,0.0069706,0.0069706
155,8259.48,1.53499,1.03351,1.10385,0.87338,0.75093,0.85557,0.45518,1.70551,1.17065,1.37975,0.0069508,0.0069508,0.0069508
156,8310.58,1.50603,1.01743,1.10874,0.85163,0.74684,0.83496,0.44837,1.62322,1.16723,1.33662,0.006931,0.006931,0.006931
157,8361.12,1.41346,1.01796,1.06784,0.87562,0.73275,0.85895,0.4631,1.65605,1.1412,1.3304,0.0069112,0.0069112,0.0069112
158,8413.94,1.41762,0.98859,1.06232,0.89342,0.74721,0.85448,0.46573,1.65191,1.17522,1.34974,0.0068914,0.0068914,0.0068914
159,8468.39,1.50657,0.95828,1.08392,0.86959,0.71885,0.83476,0.44504,1.67896,1.21823,1.35671,0.0068716,0.0068716,0.0068716
160,8521.79,1.42378,0.97354,1.05398,0.88788,0.736,0.84632,0.44844,1.68948,1.16923,1.34851,0.0068518,0.0068518,0.0068518
161,8572.26,1.43324,1.01033,1.07727,0.89009,0.72862,0.84933,0.44869,1.75317,1.27467,1.38199,0.006832,0.006832,0.006832
162,8624.15,1.47607,1.0354,1.07525,0.85276,0.72119,0.83962,0.4539,1.64749,1.11206,1.33114,0.0068122,0.0068122,0.0068122
163,8676.14,1.47128,0.9797,1.06256,0.88191,0.75465,0.85905,0.44988,1.6677,1.0108,1.32765,0.0067924,0.0067924,0.0067924
164,8726.35,1.39685,0.95895,1.04394,0.90895,0.74224,0.84734,0.46349,1.68221,1.12924,1.36151,0.0067726,0.0067726,0.0067726
165,8779.35,1.46491,1.00199,1.08997,0.87358,0.75465,0.85857,0.46866,1.63271,1.06472,1.31986,0.0067528,0.0067528,0.0067528
166,8832.38,1.47901,0.98192,1.11226,0.87513,0.72862,0.83213,0.45646,1.68492,1.12351,1.37122,0.006733,0.006733,0.006733
167,8884.51,1.47056,0.95898,1.11905,0.8525,0.75093,0.85007,0.45454,1.69733,1.10338,1.35483,0.0067132,0.0067132,0.0067132
168,8936.65,1.39527,0.93561,1.03833,0.86915,0.73606,0.85122,0.46394,1.66241,1.09027,1.33588,0.0066934,0.0066934,0.0066934
169,8989.92,1.35671,0.94914,1.03175,0.88427,0.74349,0.84901,0.45119,1.69157,1.13652,1.36244,0.0066736,0.0066736,0.0066736
170,9044.56,1.42273,0.97792,1.05674,0.87978,0.71747,0.84065,0.43135,1.70321,1.23095,1.36861,0.0066538,0.0066538,0.0066538
171,9098.26,1.50392,1.08012,1.10252,0.84719,0.73234,0.82975,0.44428,1.70074,1.21801,1.3991,0.006634,0.006634,0.006634
172,9148.86,1.44097,1.03042,1.08684,0.89089,0.75883,0.85845,0.46628,1.66263,1.1199,1.35579,0.0066142,0.0066142,0.0066142
173,9198.97,1.46474,1.00268,1.0774,0.89637,0.75465,0.85863,0.46531,1.64457,1.18246,1.36058,0.0065944,0.0065944,0.0065944
174,9249.5,1.5037,1.05658,1.15832,0.90932,0.76208,0.87402,0.46776,1.62944,1.0668,1.32301,0.0065746,0.0065746,0.0065746
175,9301.23,1.53471,1.05079,1.12294,0.90063,0.74349,0.85312,0.45501,1.67134,1.0777,1.34305,0.0065548,0.0065548,0.0065548
176,9352.96,1.42852,0.98395,1.0824,0.88402,0.75093,0.85385,0.4561,1.69145,1.11722,1.35392,0.006535,0.006535,0.006535
177,9403.07,1.44843,0.98944,1.10118,0.89427,0.72322,0.84085,0.44948,1.75914,1.16382,1.44368,0.0065152,0.0065152,0.0065152
178,9456.53,1.40022,0.99224,1.04858,0.892,0.73978,0.85507,0.45204,1.6655,1.08534,1.34188,0.0064954,0.0064954,0.0064954
179,9513.67,1.41017,1.00549,1.06182,0.8782,0.77729,0.86371,0.46314,1.62531,1.10297,1.32048,0.0064756,0.0064756,0.0064756
180,9571.15,1.48654,1.02636,1.10161,0.85552,0.75465,0.84671,0.45752,1.65482,1.14492,1.36053,0.0064558,0.0064558,0.0064558
181,9626.77,1.34513,0.98009,1.02028,0.90943,0.74349,0.86422,0.47783,1.59694,1.09172,1.31225,0.006436,0.006436,0.006436
182,9682.54,1.48221,1.00025,1.12101,0.85629,0.75465,0.85138,0.45031,1.72521,1.15597,1.37371,0.0064162,0.0064162,0.0064162
183,9738.95,1.4361,1.01198,1.06215,0.85345,0.75774,0.85716,0.46865,1.6968,1.1746,1.34672,0.0063964,0.0063964,0.0063964
184,9794.21,1.402,0.9324,1.06224,0.86707,0.77593,0.8753,0.47668,1.67807,1.11583,1.33406,0.0063766,0.0063766,0.0063766
185,9850.56,1.45856,1.00023,1.11496,0.88675,0.74349,0.86149,0.47329,1.70198,1.12643,1.33117,0.0063568,0.0063568,0.0063568
