epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,2986.51,2.32852,2.64675,1.29032,0.37175,0.375,0.24107,0.11009,1.3685,2.18099,0.88671,0.0013466,0.0013466,0.0013466
68,3031.63,2.44068,2.75407,1.27742,0.58724,0.3,0.25875,0.09161,1.48508,2.28147,0.92071,0.0013367,0.0013367,0.0013367
69,3076.75,2.38658,2.78808,1.27814,0.57199,0.375,0.30966,0.12573,1.41308,2.10832,0.91177,0.0013268,0.0013268,0.0013268
70,3121.86,2.43364,2.78626,1.32021,0.5565,0.375,0.33896,0.11158,1.49505,2.26329,0.90055,0.0013169,0.0013169,0.0013169
71,3166.97,2.51426,2.99063,1.3568,0.38915,0.325,0.23764,0.0803,1.46139,2.29933,0.90284,0.001307,0.001307,0.001307
72,3212.08,2.4622,2.93671,1.36057,0.3742,0.325,0.23332,0.08287,1.44034,2.2425,0.94599,0.0012971,0.0012971,0.0012971
73,3257.25,2.42643,2.85593,1.34748,0.38356,0.325,0.26862,0.09897,1.46215,2.35938,0.95682,0.0012872,0.0012872,0.0012872
74,3302.41,2.43151,2.86459,1.30779,0.41949,0.375,0.30171,0.11172,1.42661,2.3765,0.89489,0.0012773,0.0012773,0.0012773
75,3347.47,2.32038,2.86918,1.27166,0.39187,0.35,0.24355,0.08562,1.46488,2.49075,0.9372,0.0012674,0.0012674,0.0012674
76,3392.44,2.24879,2.63144,1.21635,0.47894,0.275,0.32823,0.1205,1.37736,2.16566,0.89843,0.0012575,0.0012575,0.0012575
77,3437.54,2.48437,2.86036,1.31266,0.54793,0.325,0.29824,0.1252,1.4171,2.20356,0.89299,0.0012476,0.0012476,0.0012476
78,3482.61,2.38601,2.79562,1.33261,0.50072,0.375,0.31195,0.127,1.3489,2.27847,0.90091,0.0012377,0.0012377,0.0012377
79,3527.72,2.42755,3.00005,1.30016,0.51609,0.37333,0.28794,0.10857,1.40845,2.30934,0.91642,0.0012278,0.0012278,0.0012278
80,3572.71,2.3027,2.70009,1.22811,0.50175,0.3,0.2408,0.08938,1.41568,2.22662,0.89953,0.0012179,0.0012179,0.0012179
81,3617.83,2.38209,2.78545,1.28181,0.45679,0.4,0.27474,0.0984,1.45842,2.12775,0.93989,0.001208,0.001208,0.001208
82,3662.89,2.30647,2.75681,1.25863,0.49445,0.375,0.29866,0.11824,1.29963,2.16233,0.86145,0.0011981,0.0011981,0.0011981
83,3708.06,2.55641,2.97106,1.41066,0.38844,0.33362,0.26813,0.11421,1.3894,2.41062,0.92238,0.0011882,0.0011882,0.0011882
84,3753.07,2.23099,2.77713,1.19388,0.64425,0.375,0.32537,0.11695,1.29139,2.57072,0.85179,0.0011783,0.0011783,0.0011783
85,3798.23,2.39825,2.633,1.31827,0.56612,0.35,0.30076,0.11113,1.32623,2.26987,0.8592,0.0011684,0.0011684,0.0011684
86,3843.24,2.2543,2.68209,1.21644,0.44857,0.4,0.27617,0.11033,1.26873,2.17554,0.82489,0.0011585,0.0011585,0.0011585
87,3888.31,2.41212,2.69437,1.29951,0.5283,0.375,0.30679,0.09421,1.33699,2.26099,0.87214,0.0011486,0.0011486,0.0011486
88,3933.39,2.43559,2.79169,1.28263,0.40941,0.31216,0.2717,0.10623,1.34969,2.21746,0.88449,0.0011387,0.0011387,0.0011387
89,3978.44,2.22088,2.61706,1.24066,0.5231,0.325,0.2963,0.13526,1.27482,2.27008,0.85672,0.0011288,0.0011288,0.0011288
