epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1981.58,2.31552,2.76668,1.26247,0.50688,0.4,0.26747,0.11432,1.17572,2.16787,0.79434,0.0015842,0.0015842,0.0015842
44,2027.01,2.42487,2.79098,1.313,0.50379,0.35,0.2891,0.10898,1.19813,2.26471,0.79058,0.0015743,0.0015743,0.0015743
45,2072.31,2.37152,2.87943,1.27925,0.56619,0.375,0.33621,0.12439,1.20681,2.30854,0.79525,0.0015644,0.0015644,0.0015644
46,2118.15,2.36981,2.65865,1.29284,0.52899,0.425,0.30946,0.10389,1.19126,2.25237,0.77804,0.0015545,0.0015545,0.0015545
47,2163.03,2.23864,2.64486,1.20854,0.69703,0.35,0.33584,0.13216,1.22755,2.22641,0.81361,0.0015446,0.0015446,0.0015446
48,2206.17,2.38868,2.85526,1.27742,0.49109,0.375,0.2893,0.12381,1.23582,2.2424,0.82268,0.0015347,0.0015347,0.0015347
49,2249.34,2.32696,2.86307,1.22313,0.45094,0.375,0.26321,0.11066,1.2107,2.25951,0.80348,0.0015248,0.0015248,0.0015248
50,2292.47,2.4097,2.75746,1.29435,0.43404,0.425,0.27431,0.11005,1.15251,2.01999,0.78931,0.0015149,0.0015149,0.0015149
51,2335.64,2.29358,2.77035,1.25514,0.46326,0.43169,0.28504,0.11792,1.1953,2.40858,0.81063,0.001505,0.001505,0.001505
52,2378.81,2.41204,2.91557,1.29593,0.47474,0.425,0.29221,0.12525,1.15302,2.0531,0.76722,0.0014951,0.0014951,0.0014951
53,2422.01,2.41051,2.88996,1.28741,0.44585,0.38231,0.27414,0.111,1.11614,2.6297,0.78112,0.0014852,0.0014852,0.0014852
54,2465.27,2.41597,2.79557,1.3135,0.6043,0.38198,0.36418,0.14021,1.08634,1.92762,0.742,0.0014753,0.0014753,0.0014753
55,2508.59,2.44443,2.88285,1.34002,0.56176,0.375,0.30651,0.13159,1.20859,2.07169,0.7889,0.0014654,0.0014654,0.0014654
56,2551.81,2.41308,2.81315,1.30808,0.56888,0.36312,0.3523,0.1392,1.17584,2.04597,0.79369,0.0014555,0.0014555,0.0014555
57,2595.03,2.36059,2.76323,1.26969,0.55021,0.39764,0.31525,0.1129,1.17793,2.08052,0.78888,0.0014456,0.0014456,0.0014456
58,2638.17,2.36525,2.82912,1.30304,0.3987,0.4,0.29111,0.13165,1.16118,2.92979,0.79184,0.0014357,0.0014357,0.0014357
59,2681.24,2.38848,2.78219,1.30692,0.53281,0.4,0.33551,0.13721,1.23171,2.06382,0.82175,0.0014258,0.0014258,0.0014258
