epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1004.21,2.23699,1.78817,1.23236,0.67027,0.81351,0.7636,0.27562,1.00718,1.15503,0.67054,0.0015842,0.0015842,0.0015842
44,1027.85,2.1103,1.66717,1.2593,0.61714,0.7259,0.67008,0.31568,0.95439,1.54945,0.65142,0.0015743,0.0015743,0.0015743
45,1050.69,2.20708,1.67557,1.23934,0.59432,0.8,0.63334,0.24988,1.02884,1.36145,0.68911,0.0015644,0.0015644,0.0015644
46,1074.11,2.27205,1.67466,1.29722,0.55941,0.9,0.7062,0.28889,0.95699,2.57949,0.64942,0.0015545,0.0015545,0.0015545
47,1097.9,2.29393,1.83353,1.28113,0.68525,0.7,0.65207,0.26831,0.98265,1.03049,0.66066,0.0015446,0.0015446,0.0015446
48,1120.87,2.07317,1.68869,1.17303,0.86604,0.64672,0.73298,0.32912,0.95429,0.82026,0.65586,0.0015347,0.0015347,0.0015347
49,1143.96,1.96552,1.5671,1.14554,0.6433,0.72193,0.66636,0.24256,0.97469,0.97241,0.67529,0.0015248,0.0015248,0.0015248
50,1166.51,2.10503,1.6423,1.28198,0.61133,0.78681,0.71792,0.2888,0.97942,0.98955,0.67633,0.0015149,0.0015149,0.0015149
51,1189.05,2.12117,1.62285,1.17295,0.52988,0.8,0.58558,0.20942,1.0343,0.98388,0.67574,0.001505,0.001505,0.001505
52,1211.65,2.05821,1.71592,1.23343,0.60221,0.7,0.64339,0.25522,0.96559,0.80329,0.66542,0.0014951,0.0014951,0.0014951
53,1234.36,2.0005,1.56771,1.19534,0.75437,0.76834,0.71155,0.33313,0.95686,1.60637,0.65184,0.0014852,0.0014852,0.0014852
54,1256.94,2.07594,1.56945,1.15529,0.58625,0.77975,0.65545,0.24994,1.03786,1.46297,0.67056,0.0014753,0.0014753,0.0014753
55,1279.53,2.11164,1.67152,1.20787,0.65889,0.77316,0.77152,0.3307,1.02177,0.83978,0.67332,0.0014654,0.0014654,0.0014654
56,1304.07,2.06361,1.615,1.19096,0.63583,0.85,0.72412,0.26023,0.95609,1.33934,0.65283,0.0014555,0.0014555,0.0014555
57,1327.43,2.00059,1.62441,1.15157,0.69907,0.7,0.701,0.28391,1.00554,0.90794,0.65177,0.0014456,0.0014456,0.0014456
58,1351.07,2.07389,1.73198,1.24377,0.51317,0.85,0.63857,0.22589,0.97142,0.85119,0.66514,0.0014357,0.0014357,0.0014357
59,1374.57,2.03898,1.52925,1.25227,0.71383,0.74841,0.75627,0.28441,1.01562,0.86131,0.67176,0.0014258,0.0014258,0.0014258
